path	line	offset_or_marker	text
src/patches/patch_drawfullcard_drawsmallcard_color.c	35	0xc3d4	"#define INJ	""\xb9\xd4\xc3\x00\x00""		/* mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll		*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	38	0x4d17f2	"""\x74\x03""			/* je	0x4d17f2		;         == 0) goto 0x4d17f2;						*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	44	0x4d18b7	"""\xe9\xb2\x00\x00\x00""		/* jmp	0x4d18b7		; goto 0x4d18b7	// skip the rest of the code dumbing down color		*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	47	0xd17e3	SEEK_AND_WRITE(f, 0xd17e3);
src/patches/patch_drawfullcard_drawsmallcard_color.c	58	0x438dc0	"* 4d1ac1:	e8 fa 72 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
src/patches/patch_drawfullcard_drawsmallcard_color.c	67	0xc3d4	"#define INJ	""\xb9\xd4\xc3\x00\x00""		/* mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll		*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	70	0x4d1ac8	"""\x74\x03""			/* je	0x4d1ac8		;         == 0) goto 0x4d1ac8						*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	76	0x4d1b8d	"""\xe9\xb2\x00\x00\x00""		/* jmp	0x4d1b8d		; goto 0x4d1b8d	// skip the rest of the code dumbing down color		*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	79	0xd1ab9	SEEK_AND_WRITE(f, 0xd1ab9);
src/patches/patch_drawfullcard_drawsmallcard_color.c	90	0x438dc0	"* 4d2df0:	e8 cb 5f f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
src/patches/patch_drawfullcard_drawsmallcard_color.c	99	0xc3d4	"#define INJ	""\xb9\xd4\xc3\x00\x00""		/* mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll		*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	102	0x4d2df7	"""\x74\x03""			/* je	0x4d2df7		;         == 0) goto 0x4d2df7						*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	108	0x4d2ebc	"""\xe9\xb2\x00\x00\x00""		/* jmp	0x4d2ebc		; goto 0x4d2ebc	// skip the rest of the code dumbing down color		*/\"
src/patches/patch_drawfullcard_drawsmallcard_color.c	111	0xd2de8	SEEK_AND_WRITE(f, 0xd2de8);
src/patches/patch_drawfullcard_drawsmallcard_color.c	115	patch_	"SUCCESS(""patch_drawfullcard_drawsmallcard_color"");"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	3	Magic.exe	# Updates Magic.exe and ManalinkEx.dll in-place.
src/patches/patch_drawfullcard_drawsmallcard_color.pl	27	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	39	0x438dc0	"# 4d17eb:	e8 d0 75 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	47	0xd17e3	seek_and_write($f, 0xd17e3,
src/patches/patch_drawfullcard_drawsmallcard_color.pl	48	0xc3d4	"0xb9, 0xd4, 0xc3, 0x00, 0x00,		# mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	51	0x4d17f2	"0x74, 0x03,				# je	0x4d17f2		;         == 0) goto 0x4d17f2;"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	58	0x4d18b7	"0xe9, 0xb2, 0x00, 0x00, 0x00,		# jmp	0x4d18b7		; goto 0x4d18b7	// skip the rest of the code dumbing down color"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	70	0x438dc0	"# 4d1ac1:	e8 fa 72 f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	78	0xd1ab9	seek_and_write($f, 0xd1ab9,
src/patches/patch_drawfullcard_drawsmallcard_color.pl	79	0xc3d4	"0xb9, 0xd4, 0xc3, 0x00, 0x00,		# mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	82	0x4d1ac8	"0x74, 0x03,				# je	0x4d1ac8		;         == 0) goto 0x4d1ac8"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	89	0x4d1b8d	"0xe9, 0xb2, 0x00, 0x00, 0x00,		# jmp	0x4d1b8d		; goto 0x4d1b8d	// skip the rest of the code dumbing down color"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	101	0x438dc0	"# 4d2df0:	e8 cb 5f f6 ff		call	0x438dc0		; eax = get_displayed_card_instance_t_color(arg1, arg2)"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	109	0xd2de8	seek_and_write($f, 0xd2de8,
src/patches/patch_drawfullcard_drawsmallcard_color.pl	110	0xc3d4	"0xb9, 0xd4, 0xc3, 0x00, 0x00,		# mov	ecx, 0xc3d4		; ecx = 0xc3d4	// a magic number recognized by drawcardlib.dll"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	113	0x4d2df7	"0x74, 0x03,				# je	0x4d2df7		;         == 0) goto 0x4d2df7"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	120	0x4d2ebc	"0xe9, 0xb2, 0x00, 0x00, 0x00,		# jmp	0x4d2ebc		; goto 0x4d2ebc	// skip the rest of the code dumbing down color"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	128	0x438c90	"#4d2bad:	e8 de 60 f6 ff				# call	0x438c90		; get_displayed_pic_num_and_pic_csv_id_of_damage_source_playercard(&ret_tgt_ignored, player, card);"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	130	0xd2bad	seek_and_write($f, 0xd2bad,
src/patches/patch_drawfullcard_drawsmallcard_color.pl	131	0x200e2c4	"0xe8, 0x12, 0xb7, 0xb3, 0x01);		# call 0x200e2c4		; get_displayed_pic_num_and_pic_csv_id_of_parent_playercard(&ret_tgt_ignored, player, card);"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	144	0x26f620	"#seek_and_write($f, 0x26f620,	#0x1270220"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	158	0xffffffff	"#		 0x0d, 0xff, 0xff, 0xff, 0xff,		# or	eax, 0xffffffff		; eax = -1"
src/patches/patch_drawfullcard_drawsmallcard_color.pl	182	0x7c7000	"#		 0x8b, 0x04, 0x85, 0x00, 0x70, 0x7c, 0,	# mov	eax, dword [eax*4+0x7c7000]	; eax = cards_at_7c7000[eax]"
src/patches/patch_duel_start.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_duel_start.pl	6	0x4e95a8	"# 2. Replace writes to opponent_skill during solo duel start to instead write to a global at 0x4e95a8 ""singleplayer_mode""."
src/patches/patch_duel_start.pl	11	Patch	use Manalink::Patch;
src/patches/patch_duel_start.pl	17	0x60a430	"# 478c5e:	83 3d 30 a4 60 00 00	cmp    dword [0x60a430], 0x0	; if (opponent_skill - 0"
src/patches/patch_duel_start.pl	18	0x478c87	"# 478c65:	74 20			je     0x478c87			;     == 0) goto 0x478c87"
src/patches/patch_duel_start.pl	20	patch	"patch(""Magic.exe"", 0x478c5e,"
src/patches/patch_duel_start.pl	27	0x60a430	"#	445f4c:	c7 05 30 a4 60 00 00 00 00 00		mov	dword [0x60a430], 0x0	; opponent_skill = 0"
src/patches/patch_duel_start.pl	28	patch	"patch(0x445f4c,""c7 05 a8 95 4e 00 00 00 00 00"");	#mov	dword [0x4e95a8], 0x0	; singleplayer_mode = 0"
src/patches/patch_duel_start.pl	30	0x60a430	"#	445f6a:	c7 05 30 a4 60 00 01 00 00 00		mov	dword [0x60a430], 0x1	; opponent_skill = 1"
src/patches/patch_duel_start.pl	31	patch	"patch(0x445f6a,""c7 05 a8 95 4e 00 01 00 00 00"");	#mov	dword [0x4e95a8], 0x1	; singleplayer_mode = 1"
src/patches/patch_duel_start.pl	33	0x60a430	"#	445f88:	c7 05 30 a4 60 00 02 00 00 00		mov	dword [0x60a430], 0x2	; opponent_skill = 2"
src/patches/patch_duel_start.pl	34	patch	"patch(0x445f88,""c7 05 a8 95 4e 00 02 00 00 00"");	#mov	dword [0x4e95a8], 0x2	; singleplayer_mode = 2"
src/patches/patch_duel_start.pl	36	0x60a430	"#	445fa6:	c7 05 30 a4 60 00 03 00 00 00		mov	dword [0x60a430], 0x3	; opponent_skill = 3"
src/patches/patch_duel_start.pl	37	patch	"patch(0x445fa6,""c7 05 a8 95 4e 00 03 00 00 00"");	#mov	dword [0x4e95a8], 0x3	; singleplayer_mode = 3"
src/patches/patch_duel_start.pl	39	0x60a430	"#	445fb2:	c7 05 30 a4 60 00 00 00 00 00		mov	dword [0x60a430], 0x0	; opponent_skill = 0"
src/patches/patch_duel_start.pl	40	patch	"patch(0x445fb2,""c7 05 a8 95 4e 00 00 00 00 00"");	#mov	dword [0x4e95a8], 0x0	; singleplayer_mode = 0"
src/patches/patch_duel_start.pl	47	0x60a430	"# 4ad3e3:	a3 30 a4 60 00		mov	[0x60a430], eax"
src/patches/patch_duel_start.pl	48	patch	patch(0x4ad3e3,
src/patches/patch_duel_start.pl	55	0x60a430	"# 4ad796:	a3 30 a4 60 00		mov	[0x60a430], eax"
src/patches/patch_duel_start.pl	56	patch	patch(0x4ad796,
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	8	Patch	use Manalink::Patch;
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	23	0x4d5b82	"#4d2a41:	e8 3c 31 00 00		call	0x4d5b82		;DrawSmallCard(hdc, dest_rect, &cp, picnum, 1)"
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	33	0x4d4600	"#4d2a59:	e8 a2 1b 00 00		call	0x4d4600		;draw_manastripes(hdc, dest_rect, player, card)"
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	36	patch	"patch(""Magic.exe"", 0x4d2a2c,"
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	45	0x4d5b82	"""e8 39 31 00 00"",			# call	0x4d5b82		;DrawSmallCard(hdc, dest_rect, &cp, picnum, 73, player, card)"
src/patches/patch_effect_card_pass_pc_to_drawcardlib.pl	52	0x4d4600	"""e8 a3 1b 00 00"",			# call	0x4d4600		;draw_manastripes(hdc, dest_rect, player, card)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_effect_card_text_replace_pipe_n.pl	9	Patch	use Manalink::Patch;
src/patches/patch_effect_card_text_replace_pipe_n.pl	16	0x4ef0df	"#4d2169:	68 df f0 4e 00		push	0x4ef0df		; arg2 = ""+%d/+%d"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	19	0x4d5e94	"#4d2175:	e8 1a 3d 00 00		call	0x4d5e94		; sprintf(&Dest[0], ""+%d/+%d"", counter_power, counter_toughness)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	25	0x4ef0e7	"#4d2186:	68 e7 f0 4e 00		push	0x4ef0e7		; arg2 = ""+|n/+|n"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	26	0x6089b4	"#4d218b:	68 b4 89 60 00		push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	27	0x466e90	"#4d2190:	e8 fb 4c f9 ff		call	0x466e90		; find_and_replace(global_buffer400_for_drawfullcard_special_effect_cards, ""+|n/+|n"", 0, &Dest[0])"
src/patches/patch_effect_card_text_replace_pipe_n.pl	32	0x4ef0ef	"#4d219f:	68 ef f0 4e 00		push	0x4ef0ef		; arg2 = ""+0/+%d"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	35	0x4d5e94	"#4d21ab:	e8 e4 3c 00 00		call	0x4d5e94		; sprintf(&Dest[0], ""+0/+%d"", counter_toughness)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	41	0x4ef0f6	"#4d21bc:	68 f6 f0 4e 00		push	0x4ef0f6		; arg2 = ""+0/+|n"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	42	0x6089b4	"#4d21c1:	68 b4 89 60 00		push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	43	0x466e90	"#4d21c6:	e8 c5 4c f9 ff		call	0x466e90		; find_and_replace(global_buffer400_for_drawfullcard_special_effect_cards, ""+0/+|n"", 0, &Dest[0])"
src/patches/patch_effect_card_text_replace_pipe_n.pl	48	0x4ef0fd	"#4d21d5:	68 fd f0 4e 00		push	0x4ef0fd		; arg2 = ""+%d/+0"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	51	0x4d5e94	"#4d21e1:	e8 ae 3c 00 00		call	0x4d5e94		; sprintf(&Dest[0], ""+%d/+0"", counter_power)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	57	0x4ef104	"#4d21f2:	68 04 f1 4e 00		push	0x4ef104		; arg2 = ""+|n/+0"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	58	0x6089b4	"#4d21f7:	68 b4 89 60 00		push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	59	0x466e90	"#4d21fc:	e8 8f 4c f9 ff		call	0x466e90		; find_and_replace(global_buffer400_for_drawfullcard_special_effect_cards, ""+|n/+0"", 0, &Dest[0])"
src/patches/patch_effect_card_text_replace_pipe_n.pl	64	0x4ef10b	"#4d220b:	68 0b f1 4e 00		push	0x4ef10b		; arg2 = ""%d/-0"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	67	0x4d5e94	"#4d2217:	e8 78 3c 00 00		call	0x4d5e94		; sprintf(&Dest[0], ""%d/-0"", counter_power)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	73	0x4ef111	"#4d2228:	68 11 f1 4e 00		push	0x4ef111		; arg2 = ""-|n/-0"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	74	0x6089b4	"#4d222d:	68 b4 89 60 00		push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	75	0x466e90	"#4d2232:	e8 59 4c f9 ff		call	0x466e90		; find_and_replace(global_buffer400_for_drawfullcard_special_effect_cards, ""-|n/-0"", 0, &Dest[0])"
src/patches/patch_effect_card_text_replace_pipe_n.pl	82	0x4ef118	"#4d2248:	68 18 f1 4e 00		push	0x4ef118		; arg2 = ""+%d/%d"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	85	0x4d5e94	"#4d2254:	e8 3b 3c 00 00		call	0x4d5e94		; sprintf(&Dest[0], ""+%d/%d"", counter_power, counter_toughness)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	91	0x4ef11f	"#4d2265:	68 1f f1 4e 00		push	0x4ef11f		; arg2 = ""+|n/-|n"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	92	0x6089b4	"#4d226a:	68 b4 89 60 00		push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	93	0x466e90	"#4d226f:	e8 1c 4c f9 ff		call	0x466e90		; find_and_replace(global_buffer400_for_drawfullcard_special_effect_cards, ""+|n/-|n"", 0, &Dest[0])"
src/patches/patch_effect_card_text_replace_pipe_n.pl	98	0x4eb4d6	"#4d227e:	68 d6 b4 4e 00		push	0x4eb4d6		; arg2 = ""%d"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	101	0x4d5e94	"#4d228a:	e8 05 3c 00 00		call	0x4d5e94		; sprintf(&Dest[0], ""%d"", counter_toughness)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	107	0x4ef127	"#4d229b:	68 27 f1 4e 00		push	0x4ef127		; arg2 = ""|n"""
src/patches/patch_effect_card_text_replace_pipe_n.pl	108	0x6089b4	"#4d22a0:	68 b4 89 60 00		push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	109	0x466e90	"#4d22a5:	e8 e6 4b f9 ff		call	0x466e90		; find_and_replace(global_buffer400_for_drawfullcard_special_effect_cards, ""|n"", 0, &Dest[0])"
src/patches/patch_effect_card_text_replace_pipe_n.pl	114	patch	"patch(""Magic.exe"", 0x4d215b,"
src/patches/patch_effect_card_text_replace_pipe_n.pl	119	0x6089b4	"""68 b4 89 60 00"",			# push	0x6089b4		; arg1 = global_buffer400_for_drawfullcard_special_effect_cards"
src/patches/patch_effect_card_text_replace_pipe_n.pl	120	0x200d8b5	"""e8 42 b7 b3 01"",			# call	0x200d8b5		; effect_card_text_replace_pipe_n(global_buffer400_for_drawfullcard_special_effect_cards, counter_power, counter_toughness)"
src/patches/patch_effect_card_text_replace_pipe_n.pl	122	0x4d22ad	"""e9 32 01 00 00"",			# jmp	0x4d22ad		; goto LABEL_urzas_avenger	// skip rest of original replacements"
src/patches/patch_empty_mana_before_changing_phase.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_empty_mana_before_changing_phase.pl	10	Patch	use Manalink::Patch;
src/patches/patch_empty_mana_before_changing_phase.pl	16	0x4ef184	"# 43be47:	ff 35 84 f1 4e 00	push	dword [0x4ef184]	; arg2 = current_phase"
src/patches/patch_empty_mana_before_changing_phase.pl	18	0x435f20	"# 43be50:	e8 cb a0 ff ff		call	0x435f20		; eax = phase_changed(player, current_phase)"
src/patches/patch_empty_mana_before_changing_phase.pl	20	0x43a060	"# 43be58:	e8 03 e2 ff ff		call	0x43a060		; eax = mana_burn()"
src/patches/patch_empty_mana_before_changing_phase.pl	21	0x43a1b0	"# 43be5d:	e8 4e e3 ff ff		call	0x43a1b0		; eax = is_anyone_dead()"
src/patches/patch_empty_mana_before_changing_phase.pl	23	0x43be70	"# 43be64:	74 0a			je	0x43be70		;     == 0) goto 0x43be70"
src/patches/patch_empty_mana_before_changing_phase.pl	25	0x43cea3	"# 43be6b:	e9 33 10 00 00		jmp	0x43cea3		; goto 0x43cea3	// returns eax"
src/patches/patch_empty_mana_before_changing_phase.pl	28	patch	"patch(""Magic.exe"", 0x43be47,"
src/patches/patch_empty_mana_before_changing_phase.pl	29	0x43a060	"""e8 14 e2 ff ff"",			# call	0x43a060		; eax = mana_burn()"
src/patches/patch_empty_mana_before_changing_phase.pl	30	0x43a1b0	"""e8 5f e3 ff ff"",			# call	0x43a1b0		; eax = is_anyone_dead()"
src/patches/patch_empty_mana_before_changing_phase.pl	32	0x43be5f	"""74 0a"",				# je	0x43be5f		;     == 0) goto 0x43be5f"
src/patches/patch_empty_mana_before_changing_phase.pl	34	0x43cea3	"""e9 44 10 00 00"",			# jmp	0x43cea3		; goto 0x43cea3	// returns eax"
src/patches/patch_empty_mana_before_changing_phase.pl	36	0x4ef184	"""ff 35 84 f1 4e 00"",		# push	dword [0x4ef184]	; arg2 = current_phase"
src/patches/patch_empty_mana_before_changing_phase.pl	38	0x435f20	"""e8 b3 a0 ff ff"",			# call	0x435f20		; eax = phase_changed(player, current_phase)"
src/patches/patch_experience_counters.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_experience_counters.pl	10	Magic.exe	# And, happily, all other references to poison_counters[] in Magic.exe are either already placed in ManalinkEh.dll or don't care about the actual value, just
src/patches/patch_experience_counters.pl	15	Patch	use Manalink::Patch;
src/patches/patch_experience_counters.pl	21	0x497300	"#49711a:	c7 45 dc 00 73 49 00	mov	dword [ebp-0x24], 0x497300	; WndClass.lpfnWndProc = wndproc_LifeClass"
src/patches/patch_experience_counters.pl	23	patch	"patch(""Magic.exe"", 0x49711a,"
src/patches/patch_experience_counters.pl	24	0x200e30f	"""c7 45 dc 0f e3 00 02"");		# mov	dword [ebp-0x24], 0x200e30f	; WndClass.lpfnWndProc = wndproc_LifeClass_hook;"
src/patches/patch_experience_counters.pl	30	0x4ef528	"#4790ae:	83 3d 28 f5 4e 00 00	cmp	dword [0x4ef528], 0x0		; if (life[0] - 0"
src/patches/patch_experience_counters.pl	31	0x4790d9	"#4790b5:	7e 22			jle	0x4790d9			;     < 0) goto 0x4790d9;"
src/patches/patch_experience_counters.pl	32	0x4ef530	"#4790b7:	83 3d 30 f5 4e 00 0a	cmp	dword [0x4ef530], 0xa		; if (poison_couners[0] - 10"
src/patches/patch_experience_counters.pl	34	patch	patch(0x4790ae,
src/patches/patch_experience_counters.pl	35	0x2005516	"""e8 63 c4 b8 01"",	# call 0x2005516	; eax = determine_start_duel_winner()"
src/patches/patch_experience_counters.pl	36	0x479106	"""e9 4e 00 00 00"",	# jmp 0x479106		; goto function epilogue"
src/patches/patch_experience_counters.pl	55	patch	patch(0x4979ff,
src/patches/patch_experience_counters.pl	60	0x200e314	"""e8 f8 68 b7 01"",		# call	0x200e314		; eax = paint_player_counters(hdc, Rect.right, Rect.bottom, my_player_counters)"
src/patches/patch_experience_counters.pl	62	0x497aeb	"""e9 c7 00 00 00"",		# jmp	0x497aeb		; skip end of"
src/patches/patch_experience_counters.pl	72	patch	patch(0x43a1b0,
src/patches/patch_experience_counters.pl	73	0x200e319	"""e9 64 41 bd 01"",		# jmp 0x200e319"
src/patches/patch_firebreathing.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_firebreathing.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_firebreathing.pl	35	0xba381	seek_and_write($f, 0xba381,
src/patches/patch_fix_discard_trigger_prompt.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_fix_discard_trigger_prompt.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_fix_discard_trigger_prompt.pl	33	0x7158d4	"# 4337ca:	68 d4 58 71 00		push	0x7158d4	; arg3 = str_draw_a_card"
src/patches/patch_fix_discard_trigger_prompt.pl	35	0x337ca	seek_and_write($f, 0x337ca,
src/patches/patch_fix_discard_trigger_prompt.pl	36	0x4e959c	"0x68, 0x9c, 0x95, 0x4e, 0x00);	# push	0x4e959c	; arg3 = ""Discarding."""
src/patches/patch_fix_discard_trigger_prompt.pl	43	0xe959c	seek_and_write($f, 0xe959c,
src/patches/patch_hooks.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_hooks.pl	8	Patch	use Manalink::Patch;
src/patches/patch_hooks.pl	14	0x489d60	"#489777:	c7 45 dc 60 9d 48 00	mov	dword [ebp-0x24], 0x489d60	; WndClass.lpfnWndProc = wndproc_CardClass;"
src/patches/patch_hooks.pl	15	patch	"patch(""Magic.exe"", 0x489777,"
src/patches/patch_hooks.pl	16	0x200bb50	"""c7 45 dc 50 bb 00 02"");		# mov	dword [ebp-0x24], 0x200bb50	; WndClass.lpfnWndProc = wndproc_CardClass_hook;"
src/patches/patch_hooks.pl	21	0x489d60	"#4aaca4:	68 60 9d 48 00		push	0x489d60	; arg1 = wndproc_CardClass"
src/patches/patch_hooks.pl	22	patch	"patch(""Magic.exe"", 0x4aaca4,"
src/patches/patch_hooks.pl	23	0x200bb50	"""68 50 bb 00 02"");		# push	0x200bb50	; arg1 = wndproc_CardClass_hook"
src/patches/patch_hooks.pl	28	0x4933c0	"#493340:	c7 45 dc c0 33 49 00	mov	dword [ebp-0x24], 0x4933c0	; WndClass.lpfnWndProc = wndproc_MainClass"
src/patches/patch_hooks.pl	29	patch	"patch(""Magic.exe"", 0x493340,"
src/patches/patch_hooks.pl	30	0x200ee59	"""c7 45 dc 59 ee 00 02"");		# mov	dword [ebp-0x24], 0x200ee59	; WndClass.lpfnWndProc = wndproc_MainClass_hook"
src/patches/patch_icons.pl	3	Magic.exe	# Updates ManalinkEx.dll and Magic.exe in-place.
src/patches/patch_icons.pl	5	0x48cb60	# 2. Rewrites the function at 0x48cb60 (which takes two card_instance_t*'s and determines whether their displayed abilities are the same) so that smallcards are repainted when new abilities are added or removed
src/patches/patch_icons.pl	35	patch_	# (These modify a previous injection, the entirety of which was moved in patch_orphan_manalinkex.pl)
src/patches/patch_icons.pl	38	0x203dbb	#seek_and_write($f, 0x203dbb,
src/patches/patch_icons.pl	43	0x203dd1	#seek_and_write($f, 0x203dd1,
src/patches/patch_icons.pl	47	0x203dd4	#seek_and_write($f, 0x203dd4,
src/patches/patch_icons.pl	54	0x48cb60	# Replace function at 0x48cb60 with new version at 0x1270040
